-BEGIN HEADER-
NASA/POWER Source Native Resolution Hourly Data 
Dates (month/day/year): 01/01/2022 through 12/31/2022 in UTC
Location: Latitude  9.9   Longitude 115.54 
Elevation from MERRA-2: Average for 0.5 x 0.625 degree lat/lon region = 0.0 meters
The value for missing source data that cannot be computed or is outside of the sources availability range: -999 
Parameter(s): 
ALLSKY_SFC_SW_DWN     CERES SYN1deg All Sky Surface Shortwave Downward Irradiance (Wh/m^2) 
WS50M                 MERRA-2 Wind Speed at 50 Meters (m/s) 
-END HEADER-
YEAR,MO,DY,HR,ALLSKY_SFC_SW_DWN,WS50M
2022,7,9,18,0.0,10.86
2022,7,9,19,0.0,10.86
2022,7,9,20,0.0,10.78
2022,7,9,21,0.0,10.62
2022,7,9,22,11.2,10.28
2022,7,9,23,29.98,9.6
2022,7,10,0,52.62,9.32
2022,7,10,1,60.8,9.56
2022,7,10,2,138.38,9.98
2022,7,10,3,108.8,10.41
2022,7,10,4,149.8,10.89
2022,7,10,5,132.48,11.47
2022,7,10,6,122.12,12.0
2022,7,10,7,145.07,12.35
2022,7,10,8,92.15,12.61
2022,7,10,9,35.55,12.57
2022,7,10,10,6.22,11.92
2022,7,10,11,0.0,11.04
2022,7,10,12,0.0,10.18
2022,7,10,13,0.0,9.46
2022,7,10,14,0.0,8.93
2022,7,10,15,0.0,8.88
2022,7,10,16,0.0,9.27
2022,7,10,17,0.0,9.75
2022,7,10,18,0.0,10.13
2022,7,10,19,0.0,10.29
2022,7,10,20,0.0,10.23
2022,7,10,21,0.0,9.98
2022,7,10,22,13.18,9.61
2022,7,10,23,37.05,9.21
2022,7,11,0,85.82,8.88
2022,7,11,1,179.57,8.62
2022,7,11,2,136.15,8.51
2022,7,11,3,160.23,8.6
2022,7,11,4,192.23,8.76
2022,7,11,5,162.93,8.94
2022,7,11,6,131.45,9.09
2022,7,11,7,95.25,9.17
2022,7,11,8,48.8,9.22
2022,7,11,9,19.9,9.25
2022,7,11,10,6.03,9.28
2022,7,11,11,0.0,9.3
2022,7,11,12,0.0,9.43
2022,7,11,13,0.0,9.64
2022,7,11,14,0.0,9.85
2022,7,11,15,0.0,9.96
2022,7,11,16,0.0,10.07
2022,7,11,17,0.0,10.21
2022,7,11,18,0.0,10.36
2022,7,11,19,0.0,10.36
2022,7,11,20,0.0,10.13
2022,7,11,21,0.0,9.83
2022,7,11,22,16.5,9.62
2022,7,11,23,82.12,9.42
2022,7,12,0,195.15,9.39
2022,7,12,1,214.1,9.5
2022,7,12,2,123.68,9.66
2022,7,12,3,117.88,9.85
2022,7,12,4,150.15,10.06
2022,7,12,5,191.9,10.23
2022,7,12,6,182.43,10.27
2022,7,12,7,122.62,10.11
2022,7,12,8,85.57,9.68
2022,7,12,9,38.22,9.17
2022,7,12,10,5.97,8.71
2022,7,12,11,0.0,8.54
2022,7,12,12,0.0,8.56
2022,7,12,13,0.0,8.72
2022,7,12,14,0.0,8.84
2022,7,12,15,0.0,9.01
2022,7,12,16,0.0,9.0
2022,7,12,17,0.0,8.97
2022,7,12,18,0.0,8.91
2022,7,12,19,0.0,9.09
2022,7,12,20,0.0,9.39
2022,7,12,21,0.0,9.66
2022,7,12,22,12.62,9.7
2022,7,12,23,30.1,9.35
2022,7,13,0,63.78,9.07
2022,7,13,1,82.0,9.01
2022,7,13,2,83.85,9.26
2022,7,13,3,83.62,9.7
2022,7,13,4,163.7,10.36
2022,7,13,5,283.6,10.95
2022,7,13,6,270.52,11.26
2022,7,13,7,230.18,11.0
2022,7,13,8,146.3,10.79
2022,7,13,9,80.65,10.7
2022,7,13,10,9.3,9.75
2022,7,13,11,0.0,9.26
2022,7,13,12,0.0,9.57
2022,7,13,13,0.0,9.56
2022,7,13,14,0.0,9.5
2022,7,13,15,0.0,9.7
2022,7,13,16,0.0,9.94
2022,7,13,17,0.0,10.09
2022,7,13,18,0.0,10.13
2022,7,13,19,0.0,10.23
2022,7,13,20,0.0,10.22
2022,7,13,21,0.0,9.96
2022,7,13,22,24.08,9.39
2022,7,13,23,137.12,9.02
2022,7,14,0,314.08,9.34
2022,7,14,1,428.5,9.7
2022,7,14,2,514.25,9.9
2022,7,14,3,694.97,10.11
2022,7,14,4,746.45,10.12
2022,7,14,5,728.17,9.94
2022,7,14,6,577.38,9.66
2022,7,14,7,529.97,9.3
2022,7,14,8,317.88,8.91
2022,7,14,9,124.68,8.51
2022,7,14,10,16.7,8.11
2022,7,14,11,0.0,7.76
2022,7,14,12,0.0,7.54
2022,7,14,13,0.0,7.4
2022,7,14,14,0.0,7.16
2022,7,14,15,0.0,6.95
2022,7,14,16,0.0,6.79
2022,7,14,17,0.0,6.59
2022,7,14,18,0.0,6.49
2022,7,14,19,0.0,6.39
2022,7,14,20,0.0,6.16
2022,7,14,21,0.0,5.77
2022,7,14,22,34.12,5.35
2022,7,14,23,193.88,5.01
2022,7,15,0,370.65,4.85
2022,7,15,1,540.15,4.84
2022,7,15,2,679.88,4.82
2022,7,15,3,754.72,4.85
2022,7,15,4,760.33,5.01
2022,7,15,5,695.75,5.25
2022,7,15,6,590.88,5.42
2022,7,15,7,461.3,5.52
2022,7,15,8,299.77,5.49
2022,7,15,9,126.62,5.36
2022,7,15,10,13.27,5.2
2022,7,15,11,0.0,4.93
2022,7,15,12,0.0,4.67
2022,7,15,13,0.0,4.41
2022,7,15,14,0.0,4.21
2022,7,15,15,0.0,4.19
2022,7,15,16,0.0,4.27
2022,7,15,17,0.0,4.32
2022,7,15,18,0.0,4.43
2022,7,15,19,0.0,4.59
2022,7,15,20,0.0,4.66
2022,7,15,21,0.0,4.62
2022,7,15,22,32.65,4.47
2022,7,15,23,187.12,4.26
2022,7,16,0,400.67,4.21
2022,7,16,1,623.88,4.25
2022,7,16,2,769.53,4.18
2022,7,16,3,865.8,3.88
2022,7,16,4,912.5,3.59
2022,7,16,5,858.0,3.33
2022,7,16,6,763.67,3.23
2022,7,16,7,526.9,3.19
2022,7,16,8,370.3,2.99
2022,7,16,9,168.75,2.52
2022,7,16,10,14.52,1.94
2022,7,16,11,0.0,1.49
2022,7,16,12,0.0,1.23
2022,7,16,13,0.0,1.15
2022,7,16,14,0.0,1.29
2022,7,16,15,0.0,1.51
2022,7,16,16,0.0,1.86
2022,7,16,17,0.0,2.26
2022,7,16,18,0.0,2.6
2022,7,16,19,0.0,2.92
2022,7,16,20,0.0,3.21
2022,7,16,21,0.0,3.39
2022,7,16,22,17.5,3.58
2022,7,16,23,98.7,3.99
2022,7,17,0,199.4,4.52
2022,7,17,1,216.85,5.07
2022,7,17,2,225.43,5.59
2022,7,17,3,411.25,6.09
2022,7,17,4,418.25,6.42
2022,7,17,5,424.05,6.6
2022,7,17,6,367.5,6.87
2022,7,17,7,262.75,7.23
2022,7,17,8,123.25,7.41
2022,7,17,9,84.22,7.41
2022,7,17,10,11.1,7.39
2022,7,17,11,0.0,7.27
2022,7,17,12,0.0,7.04
2022,7,17,13,0.0,6.81
2022,7,17,14,0.0,6.53
2022,7,17,15,0.0,6.39
2022,7,17,16,0.0,6.42
2022,7,17,17,0.0,6.49
2022,7,17,18,0.0,6.64
2022,7,17,19,0.0,6.75
2022,7,17,20,0.0,6.77
2022,7,17,21,0.0,6.78
2022,7,17,22,15.48,6.73
2022,7,17,23,81.1,6.49
2022,7,18,0,157.02,6.14
2022,7,18,1,150.73,5.62
2022,7,18,2,148.15,5.07
2022,7,18,3,210.68,4.83
2022,7,18,4,261.25,4.83
2022,7,18,5,298.42,5.08
2022,7,18,6,241.07,5.35
2022,7,18,7,246.45,5.52
2022,7,18,8,147.88,5.74
2022,7,18,9,39.4,5.69
2022,7,18,10,9.32,5.53
2022,7,18,11,0.0,5.37
2022,7,18,12,0.0,5.09
2022,7,18,13,0.0,4.78
2022,7,18,14,0.0,4.41
2022,7,18,15,0.0,4.16
2022,7,18,16,0.0,4.03
2022,7,18,17,0.0,3.87
2022,7,18,18,0.0,3.8
2022,7,18,19,0.0,3.87
2022,7,18,20,0.0,3.83
2022,7,18,21,0.0,3.74
2022,7,18,22,19.95,3.65
2022,7,18,23,117.35,3.58
2022,7,19,0,262.52,3.74
2022,7,19,1,328.65,4.01
2022,7,19,2,441.12,4.26
2022,7,19,3,342.27,4.37
2022,7,19,4,291.75,4.37
2022,7,19,5,369.62,4.22
2022,7,19,6,339.35,4.09
2022,7,19,7,258.4,4.05
2022,7,19,8,143.62,3.97
2022,7,19,9,60.9,3.68
2022,7,19,10,7.32,3.22
2022,7,19,11,0.0,2.83
2022,7,19,12,0.0,2.64
2022,7,19,13,0.0,2.54
2022,7,19,14,0.0,2.46
2022,7,19,15,0.0,2.54
2022,7,19,16,0.0,2.7
2022,7,19,17,0.0,2.88
2022,7,19,18,0.0,2.95
2022,7,19,19,0.0,2.99
2022,7,19,20,0.0,3.09
2022,7,19,21,0.0,3.43
2022,7,19,22,23.55,3.87
2022,7,19,23,142.62,4.22
2022,7,20,0,321.23,4.48
2022,7,20,1,533.55,4.55
2022,7,20,2,732.75,4.51
2022,7,20,3,820.62,4.32
2022,7,20,4,863.97,4.06
2022,7,20,5,843.42,3.78
2022,7,20,6,755.1,3.42
2022,7,20,7,609.1,3.09
2022,7,20,8,399.45,2.83
2022,7,20,9,187.75,2.65
2022,7,20,10,19.15,2.54
2022,7,20,11,0.0,2.51
2022,7,20,12,0.0,2.53
2022,7,20,13,0.0,2.52
2022,7,20,14,0.0,2.41
2022,7,20,15,0.0,2.08
2022,7,20,16,0.0,1.64
2022,7,20,17,0.0,1.33
2022,7,20,18,0.0,1.44
2022,7,20,19,0.0,1.96
2022,7,20,20,0.0,2.43
2022,7,20,21,0.0,2.73
2022,7,20,22,35.22,2.91
2022,7,20,23,227.05,2.99
2022,7,21,0,446.88,2.89
2022,7,21,1,625.55,2.73
2022,7,21,2,780.9,2.85
2022,7,21,3,900.38,3.18
2022,7,21,4,888.53,3.56
2022,7,21,5,862.2,4.03
2022,7,21,6,763.53,4.45
2022,7,21,7,578.28,4.72
2022,7,21,8,378.5,4.85
2022,7,21,9,170.3,4.84
2022,7,21,10,16.08,4.69
2022,7,21,11,0.0,4.57
2022,7,21,12,0.0,4.44
2022,7,21,13,0.0,4.25
2022,7,21,14,0.0,3.89
2022,7,21,15,0.0,3.6
2022,7,21,16,0.0,3.42
2022,7,21,17,0.0,3.4
2022,7,21,18,0.0,3.44
2022,7,21,19,0.0,3.43
2022,7,21,20,0.0,3.43
2022,7,21,21,0.0,3.62
2022,7,21,22,14.77,3.85
2022,7,21,23,75.85,3.91
2022,7,22,0,165.98,4.03
2022,7,22,1,212.27,4.34
2022,7,22,2,151.73,4.56
2022,7,22,3,166.48,4.78
2022,7,22,4,180.3,4.88
2022,7,22,5,151.48,4.9
2022,7,22,6,134.35,4.85
2022,7,22,7,275.83,4.7
2022,7,22,8,138.98,4.59
2022,7,22,9,53.85,4.57
2022,7,22,10,6.8,4.51
2022,7,22,11,0.0,4.4
2022,7,22,12,0.0,4.16
2022,7,22,13,0.0,3.97
2022,7,22,14,0.0,3.94
2022,7,22,15,0.0,4.0
2022,7,22,16,0.0,4.16
2022,7,22,17,0.0,4.46
2022,7,22,18,0.0,4.72
2022,7,22,19,0.0,4.73
2022,7,22,20,0.0,4.58
2022,7,22,21,0.0,4.29
2022,7,22,22,33.9,4.0
2022,7,22,23,183.18,3.77
2022,7,23,0,383.02,3.55
2022,7,23,1,562.12,3.43
2022,7,23,2,740.22,3.27
2022,7,23,3,854.0,3.05
2022,7,23,4,818.67,2.68
2022,7,23,5,844.72,2.08
2022,7,23,6,586.65,1.53
2022,7,23,7,554.25,1.18
2022,7,23,8,382.52,1.03
2022,7,23,9,164.88,0.95
2022,7,23,10,18.25,0.98
2022,7,23,11,0.0,1.18
2022,7,23,12,0.0,1.41
2022,7,23,13,0.0,1.6
2022,7,23,14,0.0,1.6
2022,7,23,15,0.0,1.59
2022,7,23,16,0.0,1.6
2022,7,23,17,0.0,1.51
2022,7,23,18,0.0,1.5
2022,7,23,19,0.0,1.58
2022,7,23,20,0.0,1.76
2022,7,23,21,0.0,1.83
2022,7,23,22,33.7,1.81
2022,7,23,23,221.75,1.81
2022,7,24,0,451.52,1.91
2022,7,24,1,639.6,2.06
2022,7,24,2,800.58,2.15
2022,7,24,3,912.55,2.21
2022,7,24,4,879.58,2.19
2022,7,24,5,895.7,2.05
2022,7,24,6,770.5,1.88
2022,7,24,7,599.2,1.78
2022,7,24,8,393.15,1.73
2022,7,24,9,178.6,1.65
2022,7,24,10,16.45,1.56
2022,7,24,11,0.0,1.53
2022,7,24,12,0.0,1.6
2022,7,24,13,0.0,1.75
2022,7,24,14,0.0,2.01
2022,7,24,15,0.0,2.2
2022,7,24,16,0.0,2.25
2022,7,24,17,0.0,2.2
2022,7,24,18,0.0,2.12
2022,7,24,19,0.0,2.04
2022,7,24,20,0.0,2.05
2022,7,24,21,0.0,2.03
2022,7,24,22,28.12,2.03
2022,7,24,23,121.38,2.03
2022,7,25,0,262.08,2.0
2022,7,25,1,375.38,1.98
2022,7,25,2,532.3,1.79
2022,7,25,3,641.45,1.42
2022,7,25,4,689.65,1.03
2022,7,25,5,795.65,0.94
2022,7,25,6,558.67,1.11
2022,7,25,7,542.3,1.31
2022,7,25,8,336.05,1.48
2022,7,25,9,157.62,1.46
2022,7,25,10,16.05,1.4
2022,7,25,11,0.0,1.25
2022,7,25,12,0.0,1.23
2022,7,25,13,0.0,1.57
2022,7,25,14,0.0,2.0
2022,7,25,15,0.0,2.29
2022,7,25,16,0.0,2.51
2022,7,25,17,0.0,2.96
2022,7,25,18,0.0,3.51
2022,7,25,19,0.0,3.9
2022,7,25,20,0.0,4.13
2022,7,25,21,0.0,4.27
2022,7,25,22,30.05,4.14
2022,7,25,23,197.73,3.97
2022,7,26,0,398.7,3.63
2022,7,26,1,589.62,3.25
2022,7,26,2,760.42,3.0
2022,7,26,3,863.62,2.87
2022,7,26,4,865.67,2.73
2022,7,26,5,737.38,2.51
2022,7,26,6,635.5,2.32
2022,7,26,7,487.62,2.02
2022,7,26,8,342.0,1.66
2022,7,26,9,135.88,1.41
2022,7,26,10,15.25,1.17
2022,7,26,11,0.0,1.03
2022,7,26,12,0.0,0.86
2022,7,26,13,0.0,0.63
2022,7,26,14,0.0,0.54
2022,7,26,15,0.0,0.7
2022,7,26,16,0.0,0.91
2022,7,26,17,0.0,1.06
2022,7,26,18,0.0,1.1
2022,7,26,19,0.0,1.05
2022,7,26,20,0.0,0.83
2022,7,26,21,0.0,0.69
2022,7,26,22,22.98,1.03
2022,7,26,23,175.7,1.7
2022,7,27,0,385.9,2.42
2022,7,27,1,562.8,3.31
2022,7,27,2,641.6,4.15
2022,7,27,3,716.67,4.74
2022,7,27,4,782.97,5.04
2022,7,27,5,766.33,5.23
2022,7,27,6,690.45,5.2
2022,7,27,7,489.23,4.91
2022,7,27,8,310.62,4.63
2022,7,27,9,138.15,4.17
2022,7,27,10,17.08,3.6
2022,7,27,11,0.0,3.23
2022,7,27,12,0.0,3.01
2022,7,27,13,0.0,3.01
2022,7,27,14,0.0,3.15
2022,7,27,15,0.0,3.36
2022,7,27,16,0.0,3.59
2022,7,27,17,0.0,3.7
2022,7,27,18,0.0,3.64
2022,7,27,19,0.0,3.69
2022,7,27,20,0.0,3.85
2022,7,27,21,0.0,4.05
2022,7,27,22,29.23,4.25
2022,7,27,23,196.95,4.46
2022,7,28,0,405.58,4.76
2022,7,28,1,611.7,5.1
2022,7,28,2,738.97,5.3
2022,7,28,3,836.0,5.57
2022,7,28,4,866.22,5.95
2022,7,28,5,881.1,6.3
2022,7,28,6,708.17,6.27
2022,7,28,7,567.47,6.05
2022,7,28,8,368.12,5.65
2022,7,28,9,164.98,5.19
2022,7,28,10,18.12,4.79
2022,7,28,11,0.0,4.47
2022,7,28,12,0.0,4.22
2022,7,28,13,0.0,4.08
2022,7,28,14,0.0,4.0
2022,7,28,15,0.0,4.02
2022,7,28,16,0.0,4.2
2022,7,28,17,0.0,4.42
2022,7,28,18,0.0,4.49
2022,7,28,19,0.0,4.41
2022,7,28,20,0.0,4.13
2022,7,28,21,0.0,3.78
2022,7,28,22,27.6,3.51
2022,7,28,23,172.93,3.35
2022,7,29,0,352.8,3.29
2022,7,29,1,482.42,3.34
2022,7,29,2,615.38,3.5
2022,7,29,3,686.58,3.91
2022,7,29,4,687.38,4.37
2022,7,29,5,728.88,4.79
2022,7,29,6,615.85,5.12
2022,7,29,7,490.23,5.33
2022,7,29,8,306.65,5.35
2022,7,29,9,128.45,5.28
2022,7,29,10,16.3,5.11
2022,7,29,11,0.0,4.99
2022,7,29,12,0.0,5.03
2022,7,29,13,0.0,5.09
2022,7,29,14,0.0,5.06
2022,7,29,15,0.0,5.08
2022,7,29,16,0.0,5.28
2022,7,29,17,0.0,5.47
2022,7,29,18,0.0,5.56
2022,7,29,19,0.0,5.49
2022,7,29,20,0.0,5.38
2022,7,29,21,0.0,5.27
2022,7,29,22,30.17,5.24
2022,7,29,23,191.27,5.36
2022,7,30,0,396.67,5.67
2022,7,30,1,553.0,5.98
2022,7,30,2,579.78,6.21
2022,7,30,3,664.3,6.47
2022,7,30,4,617.6,6.59
2022,7,30,5,483.25,6.63
2022,7,30,6,354.15,6.51
2022,7,30,7,226.65,6.36
2022,7,30,8,144.52,6.19
2022,7,30,9,56.67,5.99
2022,7,30,10,7.12,5.66
2022,7,30,11,0.0,5.39
2022,7,30,12,0.0,5.15
2022,7,30,13,0.0,4.94
2022,7,30,14,0.0,4.96
2022,7,30,15,0.0,5.5
2022,7,30,16,0.0,5.96
2022,7,30,17,0.0,6.09
2022,7,30,18,0.0,6.04
2022,7,30,19,0.0,6.12
2022,7,30,20,0.0,6.29
2022,7,30,21,0.0,6.28
2022,7,30,22,13.75,6.25
2022,7,30,23,83.1,6.36
2022,7,31,0,185.52,6.71
2022,7,31,1,261.55,7.08
2022,7,31,2,364.85,7.42
2022,7,31,3,729.3,7.62
2022,7,31,4,753.8,7.9
2022,7,31,5,664.53,8.18
2022,7,31,6,571.4,8.39
2022,7,31,7,423.1,8.46
2022,7,31,8,266.85,8.35
2022,7,31,9,110.7,8.22
2022,7,31,10,9.77,8.02
2022,7,31,11,0.0,7.89
2022,7,31,12,0.0,7.81
2022,7,31,13,0.0,7.61
2022,7,31,14,0.0,7.13
2022,7,31,15,0.0,6.81
2022,7,31,16,0.0,6.6
2022,7,31,17,0.0,6.47
2022,7,31,18,0.0,6.29
2022,7,31,19,0.0,6.1
2022,7,31,20,0.0,6.02
2022,7,31,21,0.0,5.91
2022,7,31,22,19.95,5.49
2022,7,31,23,112.47,5.18
2022,8,1,0,148.2,5.26
2022,8,1,1,369.52,5.35
2022,8,1,2,488.77,5.38
2022,8,1,3,576.72,5.09
2022,8,1,4,601.58,4.67
2022,8,1,5,574.8,4.37
2022,8,1,6,507.75,4.1
2022,8,1,7,395.45,3.75
2022,8,1,8,225.43,3.38
2022,8,1,9,98.03,2.99
2022,8,1,10,9.27,2.65
2022,8,1,11,0.0,2.69
2022,8,1,12,0.0,2.83
2022,8,1,13,0.0,2.71
2022,8,1,14,0.0,2.77
2022,8,1,15,0.0,2.98
2022,8,1,16,0.0,3.38
2022,8,1,17,0.0,3.93
2022,8,1,18,0.0,4.46
2022,8,1,19,0.0,4.87
2022,8,1,20,0.0,5.33
2022,8,1,21,0.0,5.53
2022,8,1,22,19.1,5.47
2022,8,1,23,131.95,5.32
2022,8,2,0,287.85,5.08
2022,8,2,1,529.42,4.85
2022,8,2,2,705.75,4.69
2022,8,2,3,835.62,4.62
2022,8,2,4,880.65,4.6
2022,8,2,5,850.7,4.66
2022,8,2,6,760.6,4.72
2022,8,2,7,560.85,4.74
2022,8,2,8,364.38,4.67
2022,8,2,9,162.1,4.62
2022,8,2,10,12.85,4.6
2022,8,2,11,0.0,4.71
2022,8,2,12,0.0,4.85
2022,8,2,13,0.0,4.98
2022,8,2,14,0.0,4.89
2022,8,2,15,0.0,4.73
2022,8,2,16,0.0,4.54
2022,8,2,17,0.0,4.52
2022,8,2,18,0.0,4.49
2022,8,2,19,0.0,4.51
2022,8,2,20,0.0,4.52
2022,8,2,21,0.0,4.42
2022,8,2,22,31.42,4.18
2022,8,2,23,218.68,4.1
2022,8,3,0,447.55,4.16
2022,8,3,1,661.88,4.15
2022,8,3,2,807.45,4.03
2022,8,3,3,930.08,3.93
2022,8,3,4,860.7,3.9
2022,8,3,5,865.53,3.87
2022,8,3,6,613.5,3.81
2022,8,3,7,550.58,3.74
2022,8,3,8,395.2,3.61
2022,8,3,9,176.43,3.62
2022,8,3,10,15.43,3.62
2022,8,3,11,0.0,3.58
2022,8,3,12,0.0,3.51
2022,8,3,13,0.0,3.47
2022,8,3,14,0.0,3.4
2022,8,3,15,0.0,3.15
2022,8,3,16,0.0,2.8
2022,8,3,17,0.0,2.52
2022,8,3,18,0.0,2.25
2022,8,3,19,0.0,1.98
2022,8,3,20,0.0,1.9
2022,8,3,21,0.0,1.99
2022,8,3,22,23.8,2.12
2022,8,3,23,177.73,2.27
2022,8,4,0,377.55,2.38
2022,8,4,1,510.48,2.48
2022,8,4,2,671.95,2.51
2022,8,4,3,768.75,2.59
2022,8,4,4,836.85,2.77
2022,8,4,5,811.42,2.93
2022,8,4,6,611.75,2.95
2022,8,4,7,503.65,2.85
2022,8,4,8,332.48,2.66
2022,8,4,9,137.55,2.27
2022,8,4,10,12.1,1.82
2022,8,4,11,0.0,1.42
2022,8,4,12,0.0,1.23
2022,8,4,13,0.0,1.38
2022,8,4,14,0.0,1.68
2022,8,4,15,0.0,1.91
2022,8,4,16,0.0,2.06
2022,8,4,17,0.0,2.22
2022,8,4,18,0.0,2.56
2022,8,4,19,0.0,3.05
2022,8,4,20,0.0,3.52
2022,8,4,21,0.0,3.68
2022,8,4,22,24.58,3.51
2022,8,4,23,158.12,3.13
2022,8,5,0,364.12,2.74
2022,8,5,1,507.67,2.55
2022,8,5,2,668.53,2.64
2022,8,5,3,739.9,3.05
2022,8,5,4,722.03,3.55
2022,8,5,5,673.05,3.9
2022,8,5,6,547.1,4.06
2022,8,5,7,392.65,3.92
2022,8,5,8,243.27,3.61
2022,8,5,9,102.65,3.43
2022,8,5,10,10.57,3.51
2022,8,5,11,0.0,3.79
2022,8,5,12,0.0,4.14
2022,8,5,13,0.0,4.47
2022,8,5,14,0.0,4.76
2022,8,5,15,0.0,4.81
2022,8,5,16,0.0,4.62
2022,8,5,17,0.0,4.27
2022,8,5,18,0.0,3.81
2022,8,5,19,0.0,3.33
2022,8,5,20,0.0,2.82
2022,8,5,21,0.0,2.53
2022,8,5,22,14.2,3.15
2022,8,5,23,53.08,3.61
2022,8,6,0,104.32,3.45
2022,8,6,1,277.65,3.42
2022,8,6,2,554.3,3.52
2022,8,6,3,539.72,3.27
2022,8,6,4,650.2,2.74
2022,8,6,5,490.02,2.41
2022,8,6,6,268.33,1.99
2022,8,6,7,216.12,1.44
2022,8,6,8,134.02,0.86
2022,8,6,9,64.32,1.05
2022,8,6,10,8.62,2.47
2022,8,6,11,0.0,4.71
2022,8,6,12,0.0,7.52
2022,8,6,13,0.0,9.94
2022,8,6,14,0.0,11.5
2022,8,6,15,0.0,12.16
2022,8,6,16,0.0,11.9
2022,8,6,17,0.0,12.15
2022,8,6,18,0.0,12.66
2022,8,6,19,0.0,13.4
2022,8,6,20,0.0,13.51
2022,8,6,21,0.0,12.6
2022,8,6,22,12.45,11.68
2022,8,6,23,74.65,10.91
2022,8,7,0,137.75,10.37
2022,8,7,1,231.2,10.69
2022,8,7,2,288.75,11.7
2022,8,7,3,245.9,12.42
2022,8,7,4,87.95,12.94
2022,8,7,5,98.53,13.49
2022,8,7,6,103.53,13.64
2022,8,7,7,90.4,13.48
2022,8,7,8,55.95,13.17
2022,8,7,9,16.23,12.73
2022,8,7,10,2.55,12.22
2022,8,7,11,0.0,11.95
2022,8,7,12,0.0,11.87
2022,8,7,13,0.0,11.6
2022,8,7,14,0.0,11.11
2022,8,7,15,0.0,10.66
2022,8,7,16,0.0,10.35
2022,8,7,17,0.0,10.16
2022,8,7,18,0.0,9.99
2022,8,7,19,0.0,9.82
2022,8,7,20,0.0,9.61
2022,8,7,21,0.0,9.61
2022,8,7,22,14.45,9.86
2022,8,7,23,80.55,10.12
2022,8,8,0,100.85,10.49
2022,8,8,1,187.82,10.8
2022,8,8,2,359.08,10.96
2022,8,8,3,445.83,11.11
2022,8,8,4,634.72,11.16
2022,8,8,5,590.7,11.21
2022,8,8,6,511.1,11.17
2022,8,8,7,410.92,10.88
2022,8,8,8,250.1,10.5
2022,8,8,9,74.5,10.09
2022,8,8,10,7.28,9.81
2022,8,8,11,0.0,9.78
2022,8,8,12,0.0,9.8
2022,8,8,13,0.0,9.86
2022,8,8,14,0.0,9.87
2022,8,8,15,0.0,9.89
2022,8,8,16,0.0,9.96
2022,8,8,17,0.0,10.02
2022,8,8,18,0.0,10.07
2022,8,8,19,0.0,10.25
2022,8,8,20,0.0,10.61
2022,8,8,21,0.0,10.96
2022,8,8,22,10.57,11.23
2022,8,8,23,26.48,11.31
2022,8,9,0,57.47,11.25
2022,8,9,1,171.35,11.07
2022,8,9,2,298.1,10.85
2022,8,9,3,456.02,10.55
2022,8,9,4,475.6,10.31
2022,8,9,5,440.85,9.99
2022,8,9,6,306.25,9.74
2022,8,9,7,250.0,9.66
2022,8,9,8,148.32,9.68
2022,8,9,9,81.65,9.46
2022,8,9,10,8.9,8.98
2022,8,9,11,0.0,8.44
2022,8,9,12,0.0,7.95
2022,8,9,13,0.0,7.62
2022,8,9,14,0.0,7.57
2022,8,9,15,0.0,7.82
2022,8,9,16,0.0,8.04
2022,8,9,17,0.0,8.12
2022,8,9,18,0.0,8.34
2022,8,9,19,0.0,8.67
2022,8,9,20,0.0,8.94
2022,8,9,21,0.0,9.12
2022,8,9,22,26.17,9.2
2022,8,9,23,171.98,9.24
2022,8,10,0,369.9,9.27
2022,8,10,1,528.15,9.14
2022,8,10,2,730.25,9.01
2022,8,10,3,854.45,8.83
2022,8,10,4,694.4,8.54
2022,8,10,5,766.9,8.16
2022,8,10,6,622.33,7.71
2022,8,10,7,491.27,7.35
2022,8,10,8,308.73,7.01
2022,8,10,9,116.18,6.69
2022,8,10,10,11.18,6.48
2022,8,10,11,0.0,6.47
2022,8,10,12,0.0,6.48
2022,8,10,13,0.0,6.5
2022,8,10,14,0.0,6.53
2022,8,10,15,0.0,6.44
2022,8,10,16,0.0,6.32
2022,8,10,17,0.0,6.25
2022,8,10,18,0.0,6.16
2022,8,10,19,0.0,6.0
2022,8,10,20,0.0,5.88
2022,8,10,21,0.0,5.8
2022,8,10,22,25.88,5.76
2022,8,10,23,197.6,5.72
2022,8,11,0,427.98,5.74
2022,8,11,1,539.17,5.88
2022,8,11,2,691.28,6.03
2022,8,11,3,780.62,5.96
2022,8,11,4,849.78,5.7
2022,8,11,5,797.92,5.34
2022,8,11,6,672.62,4.9
2022,8,11,7,520.42,4.43
2022,8,11,8,329.15,3.88
2022,8,11,9,140.1,3.17
2022,8,11,10,9.12,2.43
2022,8,11,11,0.0,1.99
2022,8,11,12,0.0,1.8
2022,8,11,13,0.0,1.5
2022,8,11,14,0.0,1.14
2022,8,11,15,0.0,1.09
2022,8,11,16,0.0,1.18
2022,8,11,17,0.0,1.35
2022,8,11,18,0.0,1.62
2022,8,11,19,0.0,1.93
2022,8,11,20,0.0,2.3
2022,8,11,21,0.0,2.58
2022,8,11,22,29.15,2.82
2022,8,11,23,212.68,2.94
2022,8,12,0,435.55,2.89
2022,8,12,1,618.35,2.8
2022,8,12,2,794.75,2.65
2022,8,12,3,782.25,2.37
2022,8,12,4,808.9,2.05
2022,8,12,5,844.85,1.79
2022,8,12,6,798.9,1.5
